32;51208.0
36;97239.0
44;2822.0
49;34195.0
58;1479.0
60;3034.0
65;29358.0
66;25393.0
78;582.0
82;18672.0
84;2367.0
97;992.0
99;3231.0
100;2489.0
108;57325.0
114;3647.0
122;7574.0
137;28482.0
138;2143.0
143;8875.0
147;394148.0
159;1570.0
171;1953.0
174;10825.0
181;38506.0
194;2950335.0
200;569.0
201;2952.0
207;56892.0
214;657728.0
221;1348.0
239;63165.0
240;55555.0
255;2126.0
266;1494.0
272;491.0
277;26466.0
280;99288.0
286;50687.0
296;740396.0
306;4557.0
315;6866.0
319;605848.0
328;701.0
352;56092.0
353;1142.0
368;6478.0
388;16057.0
400;188178.0
410;7025.0
414;8907.0
416;71302.0
438;69530.0
453;2262.0
456;111436.0
462;1036697.0
463;1117.0
481;2324.0
486;7487.0
499;1582.0
503;2310.0
504;5239.0
513;617.0
517;813.0
519;12671.0
526;323.0
534;18991.0
562;503.0
565;31565.0
568;59254.0
581;59196.0
590;9853.0
594;72545.0
596;1015.0
602;9354.0
608;907.0
616;1896523.0
623;43470.0
628;97590.0
638;151304.0
644;5932.0
645;3732.0
646;5728.0
661;6592.0
667;1646.0
687;2293.0
689;56036.0
693;66451.0
705;567.0
717;837.0
719;17806.0
720;157662.0
738;232337.0
742;19743.0
743;18748.0
745;725.0
754;5286.0
758;41882.0
771;2576.0
774;5061.0
782;59746.0
793;10647.0
796;46688.0
813;2880.0
828;5408.0
833;1034.0
842;586401.0
849;8325.0
861;8388.0
885;70757.0
887;13091.0
890;4267.0
897;1904234.0
901;16778.0
902;18615.0
904;83378.0
906;23172.0
911;430180.0
917;1053.0
919;12483.0
924;1626.0
935;12197.0
949;86917.0
974;1164.0
993;9788.0
1008;43092.0
1031;114850.0
1032;27504.0
1033;100699.0
1037;693.0
1043;16125.0
1055;4156.0
1057;6464.0
1081;51552.0
1085;6054.0
1088;22069.0
1096;639456.0
1105;69628.0
1107;5440.0
1108;421.0
1113;2269.0
1120;190116.0
1140;12918.0
1142;471893.0
1164;62015.0
1169;442560.0
1181;1846.0
1201;3363.0
1209;291447.0
1213;3289.0
1219;3320.0
1232;23062.0
1233;746914.0
1252;68576.0
1266;576122.0
1267;63982.0
1276;507352.0
1277;2998.0
1283;709.0
1286;89665.0
1287;1808.0
1293;4897.0
1299;2731.0
1309;1147.0
1317;8132.0
1320;50387.0
1321;31189.0
1322;313057.0
1334;125091.0
1336;5560.0
1338;155763.0
1341;1568.0
1346;97915.0
1347;12754.0
1397;26091.0
1405;113442.0
1438;3287.0
1445;37075.0
1446;517.0
1459;2428.0
1477;26321.0
1479;10154.0
1493;15714.0
1495;589.0
1506;5349.0
1516;1567600.0
1544;1023.0
1549;3738.0
1584;36615.0
1600;425335.0
1605;2802.0
1608;1142.0
1611;10029.0
1614;7108.0
1615;58189.0
1618;88265.0
1619;672.0
