7168;7169;13534.0
7169;7170;37493.0
7170;7171;7697.0
7171;7172;3250.0
7172;7173;305.0
7176;7177;62027.0
7177;7178;12967.0
7177;7182;240919.0
7178;7179;3154.0
7179;7180;804.0
7180;7181;6899.0
7182;7183;536838.0
7183;7184;867.0
7184;7185;9541.0
7186;7187;82874.0
7187;7188;86421.0
7188;7189;3778.0
7191;7192;119642.0
7193;7194;4702.0
7195;7196;50.0
7195;7197;1974.0
7196;7200;24568.0
7196;7199;2904.0
7197;7198;608.0
7200;7201;2076.0
7203;7204;1752.0
7204;7205;243.0
7206;7213;1971.0
7213;7216;87368.0
7213;7214;10129.0
7214;7215;7555.0
7216;7217;9720.0
7217;7225;241979.0
7217;7218;986.0
7219;7220;7299.0
7221;7224;106598.0
7222;7223;1452.0
7227;7232;65766.0
7227;7228;3004.0
7227;7230;11049.0
7228;7229;365.0
7230;7231;11725.0
7231;7234;229042.0
7231;7236;230511.0
7232;7233;5957.0
7234;7235;795.0
7237;7240;1122409.0
7237;7241;1123401.0
7237;7238;53073.0
7238;7239;249.0
7239;7243;1256933.0
7241;7242;139764.0
7242;7244;51336.0
7245;7248;4700.0
7245;7246;1446.0
7246;7247;2393.0
7248;7249;1767.0
7248;7250;81386.0
7251;7252;83610.0
7253;7284;2000414.0
7254;7255;130110.0
7255;7258;20082.0
7256;7257;1714.0
7259;7260;62822.0
7260;7261;21846.0
7261;7262;176002.0
7262;7263;557.0
7263;7264;366.0
7265;7266;116425.0
7266;7267;20574.0
7267;7268;27176.0
7268;7277;150008.0
7269;7282;272971.0
7270;7271;138.0
7271;7272;330.0
7272;7273;1675.0
7274;7275;1019.0
7275;7276;395.0
7276;7278;15723.0
7277;7280;16031.0
7278;7279;9578.0
7280;7281;80497.0
7281;7293;144041.0
7282;7289;12966.0
7282;7283;5583.0
7283;7285;3373.0
7283;7286;6651.0
7284;7304;267955.0
7286;7290;1021.0
7286;7287;172.0
7287;7288;201.0
7288;7292;13994.0
7290;7291;768.0
7293;7294;120064.0
7294;7297;71735.0
7294;7295;7167.0
7297;7298;2951.0
7298;7299;583.0
7299;7300;3919.0
7301;7302;1215.0
7302;7303;474.0
7303;7305;18998.0
7095;7096;1872.0
7100;7101;202711.0
7103;7105;56176.0
7104;7106;1633.0
7105;7109;1874.0
7106;7107;141.0
7106;7108;196.0
7107;7110;432.0
7107;7111;450.0
7109;7112;241.0
7112;7113;1003.0
7113;7114;54.0
7115;7116;590.0
7117;7118;1350.0
7118;7119;810.0
7120;7131;86139.0
7120;7124;79843.0
7122;7123;7150.0
7123;7125;1851.0
7123;7127;2522.0
7124;7130;6284.0
7125;7136;424096.0
7125;7126;545.0
7127;7128;572.0
7128;7129;563.0
7131;7132;1017.0
7133;7134;276.0
7134;7135;1848.0
7136;7137;1684.0
7138;7141;2907.0
7139;7140;1560.0
7141;7142;15850.0
7142;7143;72.0
7143;7144;57166.0
7144;7145;7914.0
7145;7149;86782.0
7146;7147;304.0
7147;7148;13320.0
7148;7152;668862.0
7148;7153;672555.0
7149;7150;721.0
7150;7151;74002.0
7159;7160;73606.0
7160;7161;8357.0
7161;7162;81722.0
7162;7163;402.0
7163;7164;1264.0
7166;7167;3277.0
