152918;23869.0
153594;596491.0
131083;117264.0
131087;1111006.0
129207;134859.0
131095;18371.0
43680;20481.0
29;3160.0
91;1938.0
26111;27117.0
131168;5158.0
130733;26450.0
174779;78439.0
130193;94288.0
131058;7729.0
95174;49402.0
131186;47238.0
71957;7084120.0
72507;7022744.0
72594;7017597.0
81113;6070363.0
127115;482306.0
130454;51337.0
21;29723.0
130687;31623.0
119851;1253233.0
138;1303.0
131217;552231.0
123425;788949.0
124834;681061.0
150;15478.0
151;15802.0
128850;231019.0
21870;141.0
131228;26753.0
158;413178.0
130409;58287.0
173;1279283.0
125715;1127295.0
131253;48682.0
131260;768039.0
119547;1298574.0
130129;176662.0
131265;174577.0
131271;25994.0
131274;895.0
129008;918659.0
154833;1371798.0
131283;3372.0
131285;56688.0
131287;1307695.0
217;542.0
43677;2417.0
226;98783.0
131299;602885.0
228;22961.0
129447;137780.0
242;385702.0
131323;151077.0
253;1384.0
131325;94887.0
257;138424.0
282;83766.0
291;283.0
294;3304.0
131381;94744.0
324;203795.0
131396;91428.0
152950;3138.0
330;1984.0
334;2197.0
174824;711.0
375;83968.0
393;192345.0
416;94044.0
417;275.0
415;811.0
434;478406.0
437;71040.0
414;3345.0
451;11823.0
477;10895.0
309;21106.0
130179;94666.0
131581;47832.0
510;90005.0
129206;157719.0
130727;49920.0
131591;58331.0
131593;149604.0
526;112176.0
139668;66853.0
433;118730.0
149257;35150.0
174252;61045.0
124495;736073.0
549;7040.0
555;10186.0
565;1122430.0
131644;3483.0
573;77801.0
130934;45577.0
131653;140465.0
587;3781919.0
589;64676.0
129318;161450.0
594;642.0
595;39564.0
129814;134310.0
131026;40946.0
603;44949.0
607;49510.0
131684;48696.0
131688;23681.0
131689;31365.0
619;8031.0
622;1890743.0
625;2935737.0
131698;24275.0
628;92740.0
630;58030.0
636;183080.0
131711;82386.0
131729;121454.0
429;44216.0
668;203183.0
126803;555610.0
124138;781871.0
685;716808.0
131759;13861.0
152802;31390.0
131774;4193.0
703;127709.0
712;390444.0
713;1084.0
714;14130.0
733;10646.0
740;1636178.0
743;475061.0
745;300625.0
756;74363.0
758;17036.0
759;42448.0
127111;483345.0
765;380112.0
21973;238599.0
768;139575.0
776;433261.0
43809;122427.0
786;6843.0
174894;788.0
795;98388.0
21846;3963.0
799;2381737.0
21978;716.0
804;375801.0
810;332665.0
131883;140963.0
827;967.0
131901;71136.0
174900;435712.0
838;617.0
839;1823136.0
174902;159572.0
868;1060030.0
122930;1004016.0
131951;141247.0
880;85586.0
131959;123298.0
131962;536109.0
121453;1591832.0
131964;3541.0
131965;73184.0
131968;139861.0
899;326692.0
905;519699.0
131978;122041.0
38859;553657.0
430;393139.0
922;24145.0
131994;12348.0
925;3160.0
932;23972.0
17483;1884281.0
14096;1004699.0
132009;1090684.0
132010;89881.0
943;405104.0
958;2025.0
973;343896.0
174527;26934.0
132062;807933.0
132078;31921.0
129629;118024.0
130653;86167.0
1019;3732168.0
153082;1189456.0
994;3152.0
132101;193551.0
132103;114857.0
132104;114851.0
132105;114839.0
128873;274211.0
1039;111693.0
130019;144395.0
130631;92499.0
1049;43637.0
132129;86980.0
174932;4656.0
1072;1017740.0
1077;1959907.0
22016;57541.0
1080;584964.0
132165;341.0
174945;151948.0
1096;1601493.0
132168;59569.0
132188;109268.0
132194;7623.0
1126;358717.0
132124;796501.0
132201;71170.0
132210;10263.0
132212;1076.0
132215;964.0
1148;5167.0
120625;1260767.0
1157;4458.0
1158;1944838.0
11190;3603526.0
132249;55562.0
132261;743.0
122592;1048480.0
153118;42263.0
128937;265088.0
131744;28655.0
132284;1570854.0
132300;295641.0
132311;534180.0
127793;490608.0
132317;986166.0
132319;11174.0
132325;2217780.0
132341;1885707.0
132343;54081.0
132376;53266.0
1304;4222.0
644;57544.0
132400;51600.0
1333;63911.0
132411;72844.0
153140;780635.0
1347;335034.0
1355;1545475.0
174541;29943.0
132433;1607192.0
43918;1081.0
1368;18505.0
1369;1813.0
174343;54611.0
65765;62158.0
1378;21000.0
132451;422762.0
1401;9045.0
1403;44292.0
1425;15194.0
132498;41296.0
1434;353434.0
129937;175343.0
132518;134182.0
1099;74376.0
174956;9855.0
132535;388524.0
132536;1015409.0
151021;26418.0
28982;258410.0
132543;38411.0
122309;1114874.0
1474;1396805.0
132546;665820.0
1482;62389.0
132579;39681.0
153169;60006.0
132587;13999.0
1515;42578.0
29488;91235.0
130514;135177.0
132601;95376.0
132607;32951.0
1537;89130.0
132612;63784.0
1541;25049.0
1546;43224.0
1562;13622.0
129784;200405.0
132641;441717.0
1577;254737.0
126929;601935.0
126937;600978.0
175025;27881.0
132664;19501.0
1386;27919.0
1604;2133.0
1623;482994.0
132699;1268322.0
1638;2179208.0
1649;288732.0
1655;1540280.0
1666;1502141.0
1667;1502123.0
1668;1502106.0
1654;989.0
1689;75818.0
1697;235535.0
43939;5633.0
175041;14671.0
1671;6620.0
1722;88930.0
63490;191775.0
1628;14153.0
26239;4673.0
1763;1529269.0
1788;1804424.0
1792;937098.0
132865;2299.0
132867;75601.0
132581;18757.0
132869;122159.0
1799;227743.0
1803;227508.0
132883;138371.0
130776;136492.0
59319;10516.0
132903;187941.0
128926;314170.0
1833;224504.0
129239;246654.0
129779;218003.0
124154;853768.0
1851;5347.0
126801;629962.0
104018;2963026.0
1856;9715.0
1861;225590.0
1869;2364.0
1873;1475.0
957;102452.0
130651;144903.0
1848;5667.0
132973;69497.0
132975;3098.0
44010;65504.0
1926;249045.0
1931;2399523.0
133009;2633.0
133016;180210.0
133018;1679.0
1949;1883.0
1953;2395014.0
1962;155579.0
1956;1976.0
381;195068.0
43406;97673.0
1975;492158.0
1976;7718214.0
129006;293040.0
1978;469643.0
1979;7971.0
133052;59879.0
175023;177916.0
379;512081.0
133058;83884.0
175067;9313.0
1999;10924.0
2004;36411.0
2008;253903.0
2009;233976.0
1961;11885.0
133091;56007.0
2028;900592.0
129215;263793.0
133120;404319.0
2065;310781.0
133138;473203.0
133150;32367.0
130391;184495.0
75077;6813965.0
133109;2246.0
130401;183548.0
2099;457542.0
29329;269909.0
2105;457396.0
2106;457457.0
127978;524724.0
133189;545418.0
2118;7904.0
133193;3169.0
133200;344647.0
13440;1729565.0
133209;1163604.0
129850;1178977.0
133213;265719.0
55585;9126488.0
133216;201317.0
2148;3026.0
133239;429857.0
109580;88055.0
130751;168239.0
133248;1737476.0
2179;251202.0
161560;727.0
2193;14995343.0
2199;151098.0
128147;858957.0
133274;125605.0
127402;601867.0
122654;1119310.0
2216;471196.0
2219;111647.0
2221;77260.0
124973;5813780.0
1988;113739.0
2237;69918.0
86212;791783.0
2260;267746.0
130700;175316.0
161561;193834.0
2284;113383.0
133357;152870.0
133359;70617.0
133363;1403.0
133364;498.0
133367;68486.0
2300;66119.0
129787;253761.0
166702;541664.0
116669;1813744.0
133356;152860.0
2312;149535.0
2315;4923438.0
133389;20687.0
133390;7243.0
133392;3464.0
2322;1752361.0
133395;67736.0
2326;1955863.0
2329;748187.0
2317;6651.0
2334;1747231.0
2339;5380.0
2110;136736.0
108325;45129.0
133423;59043.0
133430;9185.0
133431;7004.0
133432;144.0
2361;252070.0
2363;6720854.0
2364;103921.0
2370;32975.0
133443;2965.0
133445;2994.0
133447;618176.0
2380;25816.0
2385;303445.0
133459;2622.0
2390;514.0
2392;48300.0
128679;458189.0
2406;266.0
133481;70867.0
2443;1133330.0
44005;96547.0
2464;1916603.0
2469;142298.0
1860;1184690.0
133436;10420.0
175176;487374.0
133554;1877.0
133564;339.0
109627;2499205.0
133575;82440.0
43229;377025.0
133577;11934.0
2510;105223.0
2514;196.0
133587;61081.0
133588;40036.0
131012;179474.0
2520;195730.0
2521;195902.0
133597;58733.0
132145;112365.0
133288;27521.0
2190;151989.0
133613;11783.0
133618;6125.0
2550;674086.0
133627;6491.0
1672;262849.0
2559;68154.0
2573;1112361.0
117974;1695557.0
133649;201622.0
2577;650.0
133659;467745.0
2588;308783.0
133660;12769.0
133665;300.0
2596;36355.0
126916;682599.0
39090;116665.0
133674;11367.0
133676;341102.0
133677;911727.0
173615;136972.0
435;171331.0
133693;5910.0
96915;3824858.0
133706;27263.0
133712;1386428.0
87619;5147230.0
2647;13158.0
2478;23943.0
133726;107.0
140739;1536147.0
133731;49148.0
133737;75753.0
133746;1815.0
2677;5157122.0
2688;99658.0
2711;2468795.0
2717;4914627.0
2723;945064.0
133799;488775.0
149498;518371.0
133807;17799.0
1933;248396.0
2748;797.0
2747;65578.0
44149;12584.0
133825;2737.0
2756;5101.0
170302;702981.0
175223;5661.0
133856;17146.0
152851;1310.0
2720;11259.0
133847;2659.0
2804;45109.0
175230;43288.0
133879;40802.0
22314;2465.0
2815;2809.0
133890;43907.0
133892;59304.0
2822;4533238.0
108244;364931.0
2826;37601.0
133903;4272665.0
2831;38997.0
133905;51960.0
133906;22727.0
2848;4816454.0
175241;7985.0
133944;5524.0
2873;21545.0
43732;91068.0
2885;161754.0
2887;29278.0
2888;678759.0
22328;43000.0
133582;49839.0
22330;138563.0
2916;43010.0
97051;423606.0
21966;617247.0
2922;11389.0
2931;19139.0
2933;1257331.0
153398;1211699.0
134012;916833.0
2943;53123.0
2944;100673.0
22336;1238550.0
2948;14380.0
44182;37382.0
134027;842554.0
133997;3956.0
134029;387850.0
134033;28941.0
124904;1423302.0
2972;9938.0
2974;3537778.0
134047;846476.0
134048;460891.0
2980;91873.0
134059;2325937.0
3010;118931.0
3016;24175.0
134046;265993.0
134108;251530.0
134109;2258.0
134111;539.0
3042;256.0
44197;110254.0
130634;250423.0
5765;22017.0
178523;56387.0
3067;623706.0
153379;17233.0
3079;28303.0
140467;1564229.0
3092;87394.0
3093;2098909.0
35016;127279.0
13194;34634.0
3116;1366611.0
3122;25148.0
3123;1905.0
3125;645.0
131595;1443382.0
122311;127622.0
3150;31779.0
3187;1697.0
3195;254934.0
128036;603927.0
100408;3492458.0
134279;254711.0
129051;378585.0
3224;30419.0
134297;1547059.0
2526;89960.0
124372;942589.0
134310;907.0
134312;379363.0
3241;606836.0
134316;512.0
2367;121898.0
134324;77364.0
3256;4100.0
134331;28674.0
134332;10660.0
134336;724019.0
133515;61856.0
3267;10343.0
134343;272077.0
3271;1603952.0
134345;44827.0
134348;110946.0
3279;90421.0
134355;81831.0
3284;1118992.0
134360;2587.0
134361;673120.0
111172;2435060.0
134364;3569.0
3309;511052.0
3315;85281.0
127538;678792.0
134394;523772.0
133479;70743.0
134401;133458.0
3333;54622.0
134407;301762.0
3337;943.0
3338;10507.0
134408;47268.0
107980;2647818.0
3377;1271.0
44254;509741.0
134454;548.0
3386;26635.0
3395;1515.0
134474;152197.0
134479;201747.0
3408;589403.0
134493;4318.0
134494;6463.0
134496;957098.0
134498;537324.0
3435;42879.0
3439;1545.0
3440;478499.0
3442;65210.0
165188;2812.0
3453;3036.0
134527;617705.0
134537;332767.0
153495;71669.0
117188;1856794.0
121475;1347173.0
3474;8936.0
134549;266463.0
173184;610140.0
8377;55821.0
34939;51206.0
134566;23867.0
134572;253193.0
134576;32144.0
3513;2036446.0
134602;532065.0
134603;30296.0
134119;26436.0
