Monthly CRT Curve-fit Coefficients:
Month, Year, A, B, C
2015,Jan,46.4084276115,23334678.4601,0.0116769106433
2015,Feb,864.826965402,2901610.71087,0.00977164979948
2015,Mar,3513.44112089,-21493708.7504,0.00507096755031
2015,Apr,1188.11332454,4978042.05274,0.00445823706502
2015,May,1926.74659454,2676768.27351,0.00378183320621
2015,Jun,291157741.219,-114134385138.0,-185686.394042

Yearly CRT Curve-fit Coefficients:
Month, Year, A, B, C
2015,,9118.39363579,-54118483.5032,-0.00116732758524
