59392;59393;322.0
59395;59396;244.0
59396;59429;87276.0
59397;59424;83233.0
59397;59426;84932.0
59400;59401;510.0
59400;59402;523.0
59400;59404;1074.0
59404;59405;724.0
59406;59407;488.0
59407;59411;5164.0
59410;59412;382.0
59410;59420;40183.0
59410;59413;444.0
59413;59414;880.0
59414;59415;121.0
59415;59417;7965.0
59420;59421;434.0
59422;59423;2952.0
59424;59425;936.0
59426;59427;644.0
59427;59428;246.0
59428;59430;3729.0
59429;59432;3968.0
59429;59431;3307.0
59430;59433;1637.0
59432;59435;2653.0
59435;59441;3931.0
59436;59437;221.0
59436;59438;229.0
59439;59440;461.0
59441;59442;14977.0
59443;59444;31763.0
59445;59446;911.0
59149;59150;222.0
59150;59154;24109.0
59153;59155;8234.0
59154;59156;1408.0
59156;59159;240596.0
59160;59161;1323.0
59161;59162;1392.0
59161;59163;1559.0
59163;59164;247.0
59166;59200;245743.0
59167;59168;1511.0
59169;59170;435.0
59170;59171;444.0
59171;59176;314.0
59179;59180;8272.0
59180;59181;3900.0
59181;59182;2879.0
59182;59185;23966.0
59183;59190;62754.0
59184;59186;6202.0
59185;59189;38029.0
59186;59187;796.0
59189;59192;17992.0
59191;59194;6187.0
59192;59195;5327.0
59196;59197;3358.0
59199;59207;137866.0
59202;59203;253.0
59204;59206;39459.0
59207;59209;15382.0
59208;59268;853706.0
59209;59210;396.0
59210;59211;591.0
59214;59215;737.0
59215;59218;50109.0
59217;59221;15452.0
59219;59220;1624.0
59223;59232;87725.0
59223;59224;23577.0
59223;59267;507156.0
59224;59231;21090.0
59226;59227;474.0
59227;59228;424.0
59227;59229;567.0
59229;59230;261.0
59232;59233;724.0
59232;59234;778.0
59233;59235;266.0
59235;59241;11792.0
59243;59254;26736.0
59245;59246;1492.0
59245;59262;37539.0
59246;59247;108.0
59247;59252;8786.0
59248;59249;715.0
59249;59250;3666.0
59250;59253;4220.0
59251;59258;14489.0
59252;59255;4445.0
59253;59280;370088.0
59258;59261;10452.0
59261;59265;65374.0
59262;59263;49532.0
59264;59272;267915.0
59265;59266;19837.0
59269;59270;3372.0
59270;59271;3167.0
59274;59275;633.0
59278;59304;69694.0
59279;59290;49063.0
59279;59286;13778.0
59281;59282;109.0
59282;59283;393.0
59282;59284;1272.0
59284;59285;4170.0
59285;59293;55348.0
59286;59287;26191.0
59288;59294;18506.0
59289;59292;6509.0
59292;59303;14276.0
59293;59297;2697.0
59295;59328;157672.0
59297;59332;174087.0
59298;59317;23354.0
59298;59301;1347.0
59299;59300;439.0
59300;59321;78427.0
59306;59307;176.0
59307;59308;1131.0
59307;59309;1185.0
59309;59314;3473.0
59309;59310;111.0
59311;59312;168.0
59312;59313;214.0
59312;59316;1864.0
59314;59315;51.0
59315;59331;155281.0
59317;59318;871.0
59318;59319;1533.0
59322;59323;3393.0
59323;59324;854.0
59325;59326;92.0
59327;59330;67327.0
59331;59337;32630.0
59333;59356;126213.0
59334;59336;6072.0
59336;59339;46246.0
59337;59340;50177.0
59340;59352;43782.0
59341;59344;1871.0
59342;59343;677.0
59343;59354;45296.0
59344;59346;4163.0
59345;59347;4707.0
59346;59349;15756.0
59347;59348;8309.0
59349;59350;6380.0
59351;59353;12622.0
59352;59366;308536.0
59353;59409;403848.0
59355;59357;20385.0
59357;59358;20566.0
59358;59375;287825.0
59359;59360;4196.0
59363;59364;407.0
59364;59365;411.0
59365;59369;13635.0
59367;59368;242.0
59368;59383;49663.0
59369;59370;1145.0
59370;59378;11573.0
59371;59394;65553.0
59371;59372;120.0
59372;59373;162.0
59373;59374;8324.0
59374;59377;1899.0
59374;59395;57032.0
59375;59376;819.0
59376;59381;17195.0
59380;59416;66345.0
59381;59382;6979.0
59382;59390;30149.0
59383;59387;19731.0
59387;59388;138.0
59388;59389;557.0
59389;59399;5010.0
59391;59398;1739.0
