59392;322.0
59371;178687.0
59397;91188.0
59391;1739.0
59367;75341.0
59400;1798.0
59406;5652.0
59351;416470.0
59410;40617.0
59380;66345.0
59422;2952.0
59436;229.0
59439;461.0
59443;31763.0
59445;911.0
59149;266335.0
59153;8234.0
59160;3129.0
59166;245743.0
59167;1511.0
59169;1193.0
59179;100365.0
59183;62754.0
59184;6998.0
59191;6187.0
59196;3358.0
59199;154235.0
59202;253.0
59204;39459.0
59208;853706.0
59214;50846.0
59217;15452.0
59219;1624.0
59223;507156.0
59226;1302.0
59243;26736.0
59245;87071.0
59248;378689.0
59251;110152.0
59264;267915.0
59269;6539.0
59274;633.0
59278;69694.0
59279;49063.0
59281;237683.0
59288;18506.0
59289;20785.0
59295;157672.0
59298;25758.0
59299;78866.0
59306;595291.0
59311;2032.0
59322;4247.0
59325;92.0
59327;67327.0
59333;126213.0
59334;52318.0
59341;28170.0
59342;45973.0
59345;13016.0
59355;383918.0
59359;4196.0
59363;27171.0
