Monthly RT Curve-fit Coefficients:
Month, Year, A, B, C
2015,Jan,55.7478772623,2322953.2326,0.00407772442652
2015,Feb,459.255375131,-92385.626582,-0.00175268926693
2015,Mar,363.708243769,9551.59924393,0.000594687538898
2015,Apr,251.963794532,90748.2224776,-0.000714156383743
2015,May,166.593089789,104768.045108,0.00164334979048
2015,Jun,1507966531.52,-1.0058164405e+12,-565203.247258

Yearly RT Curve-fit Coefficients:
Month, Year, A, B, C
2015,,460.539373473,429734.677286,-0.00114275768186
